Class,WorkOrderType,Param_Temperature,Param_Time,Param_Quality,Param_Boil-time,Param_Amount,Param_StirTume,Param_Pressure,Param_Humidity,Param_PercentContamination,Param_OriginalGravity,Param_FinalGravity,Param_AlcoholbyVol,Param_PrimaryFerment,Param_SecondaryFerment,Material_Pale-2-row,Matarial_Black-Patent-Malt,Matarial_Chocolate_Malt,Matarial_Roasted_Barley,Material_Carapils,Material_Rolled-oats,Material_Torrified-Wheat,Material_Northern_Brewer_Hops,Material_Fuggle,Material_Irish_Moss,Material_Yeast Irish Ale yeast starter,Material_Grapes,Material_Barley,Material_Wheat,Material_magnesium stearate,Material_yellow color 5,Material_Essence 5,Material_Vanilla extract,Material_Blackberry extract,Material_Molasses,Material_Beer,Material_sugar,Material_Milk,Material_Yoghurt
0,3,54,18,7,93,59,53,42,4,16,51,38,41,49,15,49,88,96,20,14,22,13,23,36,75,95,5,13,78,6,29,78,72,19,66,48,87,78,55
1,4,83,54,65,20,15,96,42,92,37,53,56,56,10,61,54,60,68,43,54,62,100,8,25,21,47,82,67,6,20,3,45,72,29,82,23,52,86,60
0,1,48,61,84,80,91,31,83,92,100,29,47,51,24,73,32,40,91,75,65,44,1,11,89,18,75,53,100,72,68,16,36,74,46,39,57,95,19,26
1,1,66,6,5,24,84,77,24,61,1,18,100,81,91,36,36,34,90,87,31,73,70,59,88,93,68,57,88,8,67,74,17,37,48,12,75,90,56,90
0,2,32,3,56,38,90,9,40,20,41,61,45,11,66,74,3,60,16,43,45,44,5,57,94,37,97,56,62,78,41,81,16,96,93,79,38,59,41,64
0,2,36,34,95,30,49,29,59,5,61,77,40,73,82,56,80,23,64,62,14,17,79,20,91,14,7,15,35,30,49,43,46,24,82,67,71,42,97,81
1,2,72,35,39,97,85,64,11,87,73,62,9,74,45,32,26,10,70,10,89,46,4,52,28,48,37,82,7,73,36,97,23,56,16,42,98,4,92,29
0,3,56,87,54,52,12,32,29,24,52,38,39,14,53,23,77,39,89,15,82,45,28,99,21,57,1,64,5,42,78,25,56,91,11,75,49,51,95,52
1,2,75,52,61,54,42,56,28,18,4,32,47,35,18,5,27,29,45,96,16,65,38,45,21,45,41,21,32,75,3,62,35,72,16,33,68,16,86,1
0,3,34,9,55,75,5,65,12,82,57,69,45,65,55,2,59,38,69,33,58,78,16,57,12,62,91,96,91,69,57,50,7,29,3,97,55,47,90,79
0,1,39,69,42,32,95,20,11,43,100,37,78,47,6,93,70,70,16,18,34,62,40,29,99,78,49,46,9,19,85,88,93,76,94,32,33,31,25,82
0,2,31,37,69,19,2,31,15,86,44,14,37,85,31,24,30,34,31,39,71,36,17,59,36,54,38,17,48,88,35,26,67,89,13,33,15,51,73,55
0,2,28,9,88,77,40,84,8,86,100,73,72,93,78,87,3,31,40,32,83,70,73,22,4,2,52,93,10,26,64,13,80,26,19,37,19,82,42,18
0,4,86,67,93,87,20,44,84,28,41,58,59,61,84,29,4,59,68,71,44,86,71,61,99,86,26,85,79,98,87,83,63,10,61,18,11,42,95,63
0,2,87,38,38,66,54,79,36,93,36,55,22,15,65,10,42,16,84,29,61,49,10,84,95,73,73,60,84,13,8,68,2,33,39,88,68,83,12,19
1,2,16,50,8,6,8,45,76,24,4,72,77,2,58,43,56,65,37,43,94,93,83,33,53,42,80,65,16,30,65,96,83,68,74,53,89,53,80,97
0,2,71,40,86,73,19,81,99,69,99,1,71,53,58,82,30,74,38,54,62,11,25,32,93,47,95,47,97,78,60,62,39,29,75,85,47,57,5,71
0,3,32,64,66,24,54,46,26,77,87,87,72,59,35,72,31,77,20,59,63,59,32,8,2,59,19,97,28,28,11,44,83,80,81,59,23,82,54,86
0,4,18,84,81,23,99,60,14,15,37,30,47,8,90,32,30,61,100,64,32,97,12,28,13,96,64,75,56,46,50,86,57,18,40,46,24,21,17,66
1,4,5,76,29,76,21,35,97,33,7,16,82,13,58,67,71,41,77,47,62,56,61,61,85,20,28,25,80,32,42,48,65,6,58,36,24,25,10,96
0,1,51,8,41,100,98,92,66,41,11,31,40,67,79,56,99,83,51,61,66,20,14,63,62,46,86,72,2,46,2,46,48,5,11,94,91,50,83,61
1,1,87,26,91,31,26,70,15,53,35,55,63,79,49,15,96,70,33,39,57,65,3,17,87,48,23,1,10,34,65,73,77,10,47,88,12,47,9,15
0,4,16,99,98,97,86,71,36,72,85,29,45,96,67,15,67,19,96,34,26,47,29,76,94,94,68,96,87,81,32,87,57,16,30,46,40,57,56,75
0,4,7,58,2,39,98,96,6,70,57,36,42,75,97,2,80,19,97,9,30,89,78,27,77,63,14,99,90,92,37,73,3,93,83,42,22,19,43,35
1,4,47,18,98,41,61,76,49,99,67,73,24,43,81,96,77,34,90,18,69,28,54,68,95,88,23,8,13,59,8,23,79,1,1,97,79,6,68,36
0,1,64,41,57,70,17,56,39,47,14,14,9,19,79,3,31,75,35,38,12,60,16,28,68,7,18,28,53,28,45,39,10,82,98,52,48,17,10,89
0,1,12,48,95,33,82,20,21,29,35,64,23,66,53,18,48,86,61,53,19,10,18,90,51,70,54,9,44,88,28,7,28,54,87,52,58,23,60,80
0,4,41,59,67,60,81,77,52,89,36,43,81,90,80,41,46,35,73,16,55,61,30,63,86,10,15,81,45,11,82,15,1,26,33,90,59,56,53,95
1,1,53,33,36,35,56,80,92,100,27,4,57,39,88,22,79,23,74,20,8,62,55,48,37,90,18,34,52,5,40,47,81,61,79,17,88,40,34,28
1,4,97,48,35,69,68,76,58,15,49,37,54,78,73,17,92,17,18,41,29,89,15,51,21,97,43,3,39,72,33,32,82,25,19,73,100,17,3,98
0,4,86,13,69,95,63,39,72,10,36,62,23,98,71,40,82,97,69,83,59,98,53,36,34,15,73,48,71,53,15,67,15,44,18,38,100,9,10,34
0,1,27,32,73,49,48,82,75,69,94,2,93,56,65,51,48,15,29,6,5,96,16,91,38,72,35,22,70,72,50,20,80,88,68,66,92,79,32,92
0,3,95,17,98,8,94,24,49,63,66,14,23,18,52,38,40,25,91,32,81,70,34,67,42,3,76,99,30,22,79,22,18,100,33,48,47,18,83,22
0,2,34,55,12,24,3,21,52,49,62,1,49,5,74,52,61,9,13,27,38,11,77,2,52,7,77,28,45,60,89,25,63,5,70,66,3,81,51,45
1,2,74,58,86,46,92,10,66,39,37,55,87,41,33,86,58,32,35,26,78,44,89,29,49,22,15,37,62,96,60,13,77,53,5,29,98,13,64,15
0,4,85,41,13,91,44,69,82,43,13,41,38,39,12,54,100,42,45,45,50,72,87,60,70,74,22,18,50,50,56,43,91,52,22,33,93,46,60,69
0,4,94,91,21,53,26,86,86,79,41,83,10,96,83,82,25,55,17,45,41,26,24,26,54,91,9,84,50,25,82,97,50,53,64,81,78,22,75,74
0,4,30,51,39,96,39,6,99,15,84,2,54,38,3,3,42,87,38,40,11,32,48,12,16,46,99,70,86,96,23,19,49,59,54,2,69,74,27,9
1,2,29,3,82,26,53,37,46,75,17,35,58,5,58,70,73,56,57,54,51,95,89,46,36,49,43,68,31,83,58,51,81,32,37,36,8,70,89,7
1,4,69,99,68,65,48,99,38,20,17,5,24,14,42,3,57,53,98,85,69,20,84,64,4,8,11,79,61,67,99,59,74,23,92,23,27,7,9,24
1,1,89,4,48,87,10,67,44,36,77,32,52,1,14,67,90,36,88,65,27,51,96,36,43,2,80,86,28,38,28,29,25,47,94,57,89,54,85,100
0,3,54,45,3,90,35,35,50,58,84,35,35,26,95,51,59,17,26,53,99,1,19,32,18,67,51,56,38,96,60,12,76,66,1,2,37,46,51,47
0,1,92,63,24,45,19,20,71,91,89,42,82,97,90,46,80,100,25,7,38,100,48,19,43,67,17,24,53,1,38,88,90,23,28,57,22,29,14,6
1,3,35,96,65,89,63,60,65,53,97,48,34,25,46,40,53,15,7,33,13,69,82,25,71,21,95,91,97,39,54,38,19,2,81,71,71,30,16,32
0,1,32,11,9,47,22,38,49,62,72,15,51,23,36,92,25,83,19,32,10,2,16,10,90,65,85,14,12,98,91,3,43,65,69,35,98,92,16,62
1,4,70,100,88,46,49,45,86,48,52,61,58,33,45,90,20,69,49,34,42,13,37,93,85,30,89,1,86,90,91,12,31,92,33,82,4,75,27,90
0,2,93,3,20,7,83,62,34,80,11,12,19,51,52,81,87,44,2,31,18,91,14,81,38,33,80,42,61,55,39,25,13,87,61,83,49,80,81,39
0,1,26,99,97,46,34,73,77,61,38,42,43,13,45,52,83,30,20,58,81,1,70,22,91,78,41,95,28,48,43,33,54,4,57,8,86,99,94,97
0,3,74,41,15,62,80,42,9,37,96,19,5,48,93,83,49,34,24,65,61,98,43,36,95,100,45,78,66,11,58,78,22,42,26,78,67,62,61,39
1,2,28,13,39,55,87,87,44,39,5,86,99,79,74,13,69,58,75,21,79,34,20,10,66,10,3,92,32,82,44,45,42,92,40,16,73,80,77,6
0,1,9,95,73,46,25,91,87,58,64,74,26,77,14,57,98,23,28,18,39,85,41,47,49,52,4,73,36,35,5,49,50,58,51,46,63,17,21,99
1,3,95,57,29,5,61,2,4,17,94,91,70,97,15,49,58,50,84,43,33,91,34,96,55,3,25,52,99,30,74,40,17,46,37,60,56,76,25,42
0,3,18,33,1,15,11,14,79,24,71,50,51,54,37,66,98,47,56,26,24,88,20,5,46,85,4,9,98,3,97,76,62,53,88,45,66,59,83,52
0,3,33,29,2,82,80,85,100,69,12,1,16,79,77,69,80,1,71,7,16,26,91,96,100,48,15,30,86,19,77,6,32,82,78,65,48,8,45,13
0,4,86,79,97,17,59,60,83,5,77,12,86,100,17,70,17,7,33,54,73,5,47,82,61,15,58,56,63,75,92,75,97,80,3,19,16,4,86,63
0,2,16,63,86,29,47,74,46,29,22,48,52,51,51,2,24,70,26,72,51,17,99,46,75,31,15,87,32,95,82,78,5,36,89,66,2,10,56,10
0,3,71,3,96,76,73,63,92,32,87,48,19,75,15,94,89,16,71,26,89,62,45,54,84,100,17,90,78,65,69,99,9,56,42,8,33,79,52,86
1,1,24,65,80,8,52,29,35,14,63,68,61,73,64,93,43,51,72,49,37,75,100,29,95,57,23,15,4,9,85,67,6,4,93,99,87,73,86,98
0,4,3,68,70,58,22,78,55,42,97,10,87,13,44,13,45,78,46,29,74,92,55,46,32,20,16,18,25,71,60,18,23,38,85,85,53,2,11,45
0,3,53,92,51,98,16,50,62,99,41,45,92,99,80,51,51,39,71,93,85,50,45,32,50,78,25,70,10,63,2,1,52,100,23,17,91,28,19,15
1,2,3,62,64,33,1,52,10,63,63,70,13,90,9,40,69,78,72,51,43,8,84,12,45,81,77,49,80,37,58,38,48,15,13,77,65,33,77,39
0,3,7,17,37,26,11,5,74,74,92,98,33,8,40,25,28,21,45,41,48,86,87,22,7,2,17,38,73,29,71,2,71,60,85,6,7,20,2,16
0,2,12,49,29,80,56,1,5,66,7,5,51,18,38,68,39,69,51,82,90,1,43,93,97,97,76,51,72,30,35,98,25,37,48,17,17,37,10,30
1,4,57,71,57,72,26,89,88,86,25,10,72,15,20,45,94,48,6,66,20,32,86,40,99,83,35,13,20,37,43,58,10,7,70,51,20,85,38,81
0,4,16,43,61,59,88,63,32,14,34,50,19,43,80,84,64,4,25,66,39,90,61,74,100,80,87,41,84,16,3,59,17,99,56,14,32,29,15,84
0,3,90,14,54,31,89,51,25,56,8,50,84,60,4,91,82,43,66,25,3,58,2,8,53,22,54,40,99,88,59,85,25,50,13,85,50,80,62,93
1,4,40,86,56,54,80,8,89,89,70,1,33,32,44,53,78,49,9,75,58,38,26,95,2,55,50,2,87,97,7,51,66,53,32,43,71,17,62,56
1,3,25,24,4,38,25,53,9,38,43,15,83,96,18,19,73,10,18,80,90,88,83,17,97,87,87,59,21,91,23,34,89,69,46,77,53,29,13,47
1,3,53,6,20,94,51,22,79,15,38,35,48,72,18,92,15,85,27,2,8,16,66,39,39,14,37,91,55,22,3,20,87,63,71,37,37,60,98,97
0,2,62,15,72,31,90,15,21,73,81,55,33,33,70,83,27,19,84,38,13,100,26,45,46,74,78,76,93,85,86,23,63,54,1,24,24,96,24,91
1,3,30,99,25,29,13,86,95,23,99,56,30,14,31,63,99,52,36,19,31,88,37,24,94,84,96,93,3,67,67,60,65,40,30,5,93,26,86,83
0,2,34,17,51,31,7,12,90,67,78,93,100,20,73,26,21,80,89,46,50,79,55,76,15,1,84,31,11,22,36,14,15,1,60,11,50,27,77,91
0,2,51,81,5,77,18,42,87,55,19,91,4,21,46,37,86,19,12,83,95,37,9,5,9,63,34,94,72,62,38,15,53,22,94,93,10,87,32,2
1,2,61,22,94,62,66,86,36,20,14,85,17,51,3,32,11,42,60,75,64,1,12,59,81,76,5,44,34,36,28,50,1,55,50,26,1,38,33,43
0,4,1,88,16,12,48,78,87,8,97,80,31,43,94,89,76,42,79,80,90,6,11,21,20,23,100,51,87,45,26,70,66,30,50,93,37,90,72,17
0,2,52,30,77,88,61,69,16,27,73,39,100,64,17,42,58,45,46,17,9,42,56,2,62,52,80,100,64,90,94,66,20,27,50,13,42,85,24,48
1,1,25,16,88,81,59,94,76,68,61,56,64,40,63,82,44,100,39,56,48,33,43,81,94,18,23,12,58,54,13,36,54,35,67,80,29,95,65,48
1,4,68,27,52,61,27,67,49,73,95,96,6,72,41,76,44,99,74,35,36,90,83,68,97,19,74,68,53,48,43,67,24,56,19,19,15,40,18,12
0,3,82,97,53,36,48,12,49,14,93,89,75,67,90,73,6,99,43,19,48,86,41,8,10,61,97,82,31,53,90,52,68,29,82,98,92,8,26,84
1,4,26,89,22,6,20,77,71,79,26,50,55,19,25,40,54,13,49,38,92,48,15,49,63,96,58,72,24,67,22,21,73,70,21,84,19,62,67,100
0,3,33,6,34,84,28,16,27,15,10,50,57,60,62,43,17,91,95,92,34,20,52,83,64,88,67,100,4,4,46,18,58,94,19,35,13,79,13,33
1,2,65,16,22,25,9,33,16,33,90,74,74,19,8,20,59,97,81,16,87,66,54,81,47,24,37,71,50,5,9,9,67,35,28,13,85,59,96,13
1,3,12,93,42,22,77,80,34,93,36,18,62,47,38,48,97,28,1,75,82,40,40,91,53,22,30,77,45,74,90,72,63,19,4,89,34,28,3,42
1,3,72,85,17,97,83,70,44,66,88,36,52,41,46,87,64,78,83,90,93,76,79,52,31,86,48,100,40,89,34,20,86,24,69,13,51,83,85,57
1,1,42,43,66,84,86,21,5,58,84,83,53,87,74,79,17,84,67,60,67,14,28,53,9,30,2,25,27,60,92,19,86,93,88,98,86,66,27,98
1,4,51,62,20,99,55,93,81,49,20,39,79,39,5,39,54,30,36,12,30,99,36,44,42,2,79,61,19,35,13,34,78,11,64,89,51,76,79,44
0,4,94,21,49,72,52,29,82,63,6,8,66,65,77,69,45,24,9,45,92,27,56,87,90,23,82,83,100,42,98,74,78,56,18,44,6,7,56,64
1,4,58,93,40,58,72,70,51,74,85,73,76,29,9,70,84,2,89,76,50,21,9,87,47,53,56,77,19,38,56,61,88,44,62,41,6,57,5,96
1,4,68,79,10,25,83,7,30,10,97,94,19,16,86,53,76,34,63,87,40,64,55,56,89,100,44,53,95,13,59,44,15,23,42,71,90,41,29,7
1,2,21,3,33,53,53,85,46,2,22,27,26,18,15,97,69,9,11,55,64,63,67,31,24,15,11,42,100,53,15,89,7,85,14,68,13,72,73,100
0,2,13,91,37,86,64,84,92,53,13,40,89,23,9,67,76,16,9,97,80,5,7,36,23,69,92,82,87,4,4,37,69,71,41,75,12,97,47,60
0,4,40,76,41,94,86,4,50,22,80,43,53,51,83,64,58,100,22,76,18,97,65,66,16,40,1,82,13,100,76,89,52,19,17,61,85,37,92,57
0,3,68,36,81,14,29,24,76,90,82,18,12,56,78,98,50,31,52,50,73,63,62,32,17,93,47,24,64,47,93,53,27,25,26,83,77,40,19,71
0,3,34,15,15,57,48,76,64,17,9,99,72,57,98,70,28,46,84,34,7,10,46,89,98,100,92,22,13,33,54,70,57,62,94,15,66,66,5,18
1,3,18,87,96,60,9,13,96,10,73,80,41,42,73,15,23,38,17,92,10,57,56,83,3,2,37,53,95,16,83,7,2,21,76,78,75,50,57,20
0,4,41,42,18,77,29,38,61,27,7,77,50,52,47,54,33,79,34,68,61,39,95,91,12,98,34,98,71,94,11,72,41,53,58,3,77,13,59,57
0,4,99,51,28,98,99,63,60,2,61,14,28,12,81,78,59,22,30,58,33,98,15,28,77,51,73,51,77,73,36,39,90,36,29,19,72,58,82,99
1,3,60,22,17,50,28,70,12,15,51,89,42,36,77,39,18,60,14,90,34,96,91,79,49,28,39,52,17,86,8,42,87,90,41,36,60,16,4,7
1,4,78,24,62,23,54,60,2,29,14,25,93,95,100,91,99,33,37,52,45,43,86,22,59,47,54,9,33,31,76,90,91,72,40,67,100,24,36,71
0,3,44,64,64,20,100,71,34,94,70,13,45,33,10,51,67,88,6,64,78,93,37,57,92,40,75,10,81,54,40,21,38,67,52,70,53,44,70,27
1,2,95,66,32,62,37,20,24,18,86,28,43,40,92,30,94,9,81,8,4,78,81,2,39,52,91,51,53,28,33,13,36,1,26,13,28,18,24,90
0,3,72,30,7,44,55,94,17,92,60,93,6,59,96,13,49,3,2,28,5,40,61,47,11,40,44,91,27,74,90,78,46,73,12,35,93,79,45,76
1,4,31,34,40,21,53,56,46,86,94,75,73,61,77,5,45,51,30,8,60,31,3,51,86,62,63,72,17,49,49,1,50,21,65,19,32,68,35,14
1,2,56,89,75,68,81,86,71,62,54,9,51,61,46,55,65,98,51,12,99,93,63,27,31,41,48,83,37,45,98,35,97,80,13,28,55,66,68,16
1,1,98,61,19,25,18,91,31,51,53,19,100,28,7,19,20,88,65,61,44,22,85,48,54,94,45,32,96,48,9,56,64,56,80,33,1,10,32,56
1,3,63,65,96,33,35,79,48,78,17,67,64,89,2,7,86,73,95,43,94,28,11,98,10,43,97,45,23,80,31,81,82,69,81,82,21,10,43,99
1,1,65,80,66,12,39,15,57,3,66,61,70,23,55,77,30,69,81,41,41,6,14,71,83,3,20,2,72,71,92,70,69,16,77,39,48,86,81,81
0,3,72,1,98,17,90,86,28,54,37,69,59,79,93,32,99,50,96,71,44,14,72,61,63,21,11,32,33,76,8,67,61,88,93,24,39,12,33,18
0,4,93,3,54,65,95,100,38,74,61,68,13,77,17,54,40,54,43,61,56,99,46,28,50,76,5,58,73,55,30,99,9,55,67,34,77,89,59,68
1,1,84,58,90,70,41,24,100,63,24,100,81,23,8,70,53,58,97,34,57,21,25,29,48,94,20,78,27,19,87,18,67,10,72,75,92,96,10,95
1,1,76,34,54,33,81,9,4,88,94,12,4,7,27,21,66,32,24,57,53,31,99,56,72,74,59,31,98,27,25,45,85,57,92,68,57,76,51,74
1,2,61,63,57,40,61,66,13,35,87,100,22,65,22,97,49,84,93,37,36,70,53,13,37,25,80,16,85,43,61,14,47,33,42,100,24,13,33,75
0,3,41,27,16,40,94,9,66,28,89,79,97,62,66,11,41,32,26,23,3,81,7,10,95,49,90,57,7,20,83,42,72,78,32,75,41,60,3,58
0,4,64,28,65,35,87,92,38,56,59,11,14,66,36,20,94,17,59,76,41,43,37,66,42,95,48,19,83,92,5,52,42,55,17,49,17,31,38,63
1,2,27,67,14,87,76,99,38,36,91,84,77,93,30,60,100,91,81,95,55,61,28,79,2,36,66,57,23,34,89,27,64,95,93,36,44,5,68,19
0,4,7,63,46,33,41,78,24,54,84,91,77,43,67,46,96,13,78,20,27,35,86,29,98,76,46,46,78,77,15,47,10,77,52,93,33,65,13,65
1,1,21,86,67,65,56,33,91,45,3,82,70,71,64,8,35,41,16,94,70,46,72,32,53,3,34,95,25,21,43,28,43,65,28,26,77,69,15,1
1,1,4,45,93,34,84,23,70,68,22,64,2,75,14,53,95,74,50,46,43,60,95,52,19,21,12,67,18,90,41,31,98,81,37,74,32,42,63,33
1,4,68,35,85,44,66,14,14,75,16,95,61,35,50,89,59,29,100,92,8,87,40,85,81,23,81,48,87,31,41,20,7,45,34,93,66,59,35,28
0,2,38,50,71,99,86,66,17,96,28,56,37,97,7,89,46,84,90,86,74,70,97,88,81,92,62,18,45,94,18,66,62,25,65,42,32,50,32,91
0,3,73,3,100,70,36,53,56,16,43,9,36,12,88,43,90,6,82,16,87,81,25,41,42,64,47,33,16,79,99,66,42,75,16,23,10,41,95,90
0,4,32,36,39,94,81,71,60,80,39,17,3,93,68,34,64,35,39,62,43,28,68,47,19,66,73,77,34,80,76,75,60,98,71,2,72,14,74,59
1,2,3,28,10,42,68,78,71,87,38,56,99,87,60,61,98,41,16,82,73,95,21,20,56,56,60,46,49,16,72,23,44,13,86,71,75,57,48,85
0,4,54,93,75,40,13,43,80,28,49,18,83,90,47,73,4,9,57,33,86,84,65,14,60,80,98,91,6,18,27,55,60,73,23,30,53,93,23,56
1,2,27,57,87,5,75,19,90,27,94,78,16,51,16,29,31,28,44,97,76,48,36,61,60,99,80,23,23,37,54,82,54,36,60,94,59,53,10,37
0,3,23,54,64,86,51,59,82,64,87,56,28,65,43,99,63,1,21,81,10,80,23,30,52,62,2,90,54,56,21,67,44,50,90,5,91,86,14,78
1,2,63,81,13,95,93,43,5,51,72,28,5,28,89,84,22,1,12,83,99,92,49,89,71,36,84,81,51,31,73,10,46,30,90,100,75,95,37,83
0,4,34,42,99,67,36,37,27,74,25,58,1,24,49,19,67,39,28,9,48,88,81,43,57,57,15,24,85,96,44,86,31,74,25,66,44,88,78,47
0,1,81,38,27,52,41,95,94,74,4,85,96,76,29,19,45,12,24,30,59,13,29,65,21,97,33,56,79,92,89,71,99,22,35,17,4,38,87,71
0,3,23,62,23,28,31,86,34,75,8,76,40,35,45,75,8,27,37,98,100,64,94,86,53,33,44,89,71,8,89,25,47,75,33,50,57,31,11,21
1,1,4,19,81,31,55,57,84,32,26,31,27,45,50,38,78,78,18,100,25,67,1,60,12,51,93,42,66,61,7,16,85,46,25,66,30,26,100,92
1,3,85,54,82,27,88,27,81,38,57,50,1,99,18,16,61,57,91,97,60,35,96,34,93,92,86,42,52,19,64,40,87,83,32,48,82,79,98,90
0,4,40,98,46,19,63,69,16,51,8,95,64,54,53,59,82,9,28,100,38,20,1,21,10,59,69,65,85,69,54,63,9,27,76,73,49,81,32,84
1,2,88,16,5,1,46,54,9,5,96,6,84,95,47,26,66,78,31,85,56,44,12,81,3,74,35,92,46,68,70,25,62,30,14,41,95,51,76,36
1,4,52,65,78,87,68,78,37,99,65,79,35,10,78,28,36,79,36,69,100,99,88,73,80,23,50,16,10,88,54,63,55,46,13,19,56,99,43,9
0,1,100,93,82,88,87,68,7,7,41,43,91,3,84,96,19,62,64,59,28,21,56,58,91,9,46,76,59,76,17,64,76,51,19,7,68,10,14,55
0,4,69,92,54,92,59,4,58,84,100,82,94,52,66,35,90,60,69,9,78,50,79,51,94,37,14,17,12,2,55,54,51,95,17,32,2,31,48,20
0,2,6,43,48,19,12,74,57,4,24,51,100,75,5,29,15,27,35,82,71,12,69,57,51,59,89,50,64,13,37,66,50,77,94,39,94,49,19,37
0,1,45,42,70,16,34,75,75,39,71,36,81,70,85,95,83,52,94,21,98,36,27,81,44,44,60,52,15,80,99,23,66,47,68,89,33,100,28,66
0,1,71,59,41,81,18,16,94,58,61,46,37,88,39,65,20,53,47,21,82,80,83,10,69,5,30,32,76,86,96,6,47,21,8,51,42,41,18,6
0,1,77,79,89,34,43,41,82,75,2,35,2,84,39,85,35,54,56,74,22,15,71,91,44,3,23,85,41,5,90,52,85,41,65,49,38,50,23,21
0,3,27,1,19,10,66,7,14,66,23,22,34,3,53,43,57,46,89,35,26,46,6,8,85,57,85,82,55,46,48,22,43,8,51,44,7,87,52,99
0,1,76,3,46,15,62,23,92,61,10,95,13,52,31,52,5,43,3,79,7,84,72,69,66,7,23,90,45,5,68,65,77,96,78,31,15,53,77,78
1,1,40,28,92,82,44,58,81,62,28,53,94,90,21,40,43,52,29,36,16,3,28,26,44,46,66,80,56,23,24,4,56,38,42,51,24,86,19,46
1,4,61,20,30,58,62,69,3,3,92,27,80,39,43,45,15,14,11,38,58,35,18,52,34,25,34,44,30,34,10,45,34,44,77,21,76,19,96,87
1,1,40,91,51,4,64,23,33,36,11,39,97,24,68,15,76,71,37,23,16,85,73,62,45,11,91,7,31,8,87,89,79,7,81,34,83,78,48,63
1,4,74,86,24,48,63,43,35,89,56,73,60,24,92,23,30,86,31,9,79,59,3,6,21,12,88,79,49,31,9,43,41,47,9,63,57,92,3,66
0,2,19,1,93,22,46,14,86,90,21,14,34,46,5,69,100,54,3,79,78,68,69,91,28,60,44,9,87,11,97,24,51,76,36,68,92,38,69,48
0,1,15,17,25,43,55,68,38,88,84,98,72,79,8,12,66,88,21,60,14,80,81,47,66,92,51,54,73,98,36,99,67,59,97,23,49,34,63,100
1,3,83,26,80,41,55,96,16,46,89,100,22,80,11,69,56,36,49,97,12,59,52,6,4,47,78,74,11,49,99,61,60,70,92,52,91,45,70,20
0,3,98,67,32,7,32,24,14,47,49,69,78,37,73,44,14,27,88,100,3,44,71,70,13,78,81,33,84,11,51,28,97,35,49,54,97,57,37,77
0,4,89,71,1,16,80,32,53,31,13,48,91,90,23,25,2,70,7,35,51,30,99,65,81,92,28,20,97,89,37,4,16,97,89,1,40,28,50,60
1,2,93,27,89,85,34,39,98,55,29,17,88,46,51,45,18,16,80,36,100,97,69,79,70,3,83,52,49,64,2,60,27,25,22,47,46,31,88,92
1,4,25,13,99,11,38,17,50,3,92,35,86,9,53,71,33,99,25,56,25,94,26,37,40,29,63,60,81,21,64,40,11,39,1,69,9,76,22,25
1,4,45,58,43,76,90,15,42,10,77,92,15,21,36,65,56,4,35,33,61,52,85,79,73,10,95,78,8,87,20,67,61,35,82,22,29,68,85,53
